##################################################################################
# Grid of water world sub-Neptune atmospheric escape models 
#   wind-ae (Broome+2025)
#
# Atmosphere Composition
#  HI: 1.12e-01
#  OI: 8.88e-01
#
# Parameters:
#   Mp: planet mass (M_earth)
#   Rp: planet radius (R_earth)
#   grav: planet gravity (m/s^2)
#   Teq: equilibrium temperature (K)
#   a: semi-major axis (au)
#   Fxuv: total XUV flux at planet's orbit (Fuv_earth)
#   mstar: stellar mass (Msun)
#   lstar: stellar luminosity (Lsun)
#   Mdot: atmospheric mass-loss rate (kg/s)
#   Mdot_OW17: atmospheric mass-loss rate from Owen & Wu 2017 (kg/s) [IGNORE FOR NOW]
#   ramp_to: 0- ramp success, else- ramp failed
#   run_wind: sim.run_wind() output. 0- wind launched, else- wind failed
#   rochelim: 0- planet outside Roche limit, 1- planet within Roche limit
#
# Created: November 03, 2025
# Units: SI, astronomical
# Pure H2O atmosphere, no conductive or bolometric heat/cool, static bcs.
##################################################################################

Mp	Rp	grav	Teq	a	Fxuv	mstar	lstar	Mdot	MdotOW17	ramp_to	run_wind	rochelim
27.00000	4.34648	14.000000	675	0.02042	9.82388e-01	0.300	0.01442	5.36099e-01	3.29696e+07	0	0	0
27.00000	4.34648	14.000000	675	0.02042	1.31636e+01	0.300	0.01442	4.30126e+01	3.29696e+07	0	0	0
27.00000	4.34648	14.000000	675	0.02042	1.76388e+02	0.300	0.01442	1.84133e+03	3.29696e+07	0	0	0
27.00000	4.34648	14.000000	675	0.02042	2.36354e+03	0.300	0.01442	0.00000e+00	3.29696e+07	10	1	1
27.00000	4.34648	14.000000	675	0.05143	7.33145e-02	0.550	0.09151	0.00000e+00	4.26847e+06	10	1	1
27.00000	4.34648	14.000000	675	0.05143	9.82388e-01	0.550	0.09151	0.00000e+00	4.26847e+06	10	1	1
27.00000	4.34648	14.000000	675	0.05143	1.31636e+01	0.550	0.09151	0.00000e+00	4.26847e+06	10	1	1
27.00000	4.34648	14.000000	675	0.05143	1.76388e+02	0.550	0.09151	0.00000e+00	4.26847e+06	10	1	1
27.00000	4.34648	14.000000	675	0.05143	2.36354e+03	0.550	0.09151	0.00000e+00	4.26847e+06	10	1	1
27.00000	4.34648	14.000000	675	0.17002	7.33145e-02	1.000	1.00000	0.00000e+00	3.52332e+05	10	1	1
27.00000	4.34648	14.000000	675	0.17002	9.82388e-01	1.000	1.00000	0.00000e+00	3.52332e+05	10	1	1
27.00000	4.34648	14.000000	675	0.17002	1.31636e+01	1.000	1.00000	0.00000e+00	3.52332e+05	10	1	1
27.00000	4.34648	14.000000	675	0.17002	1.76388e+02	1.000	1.00000	0.00000e+00	3.52332e+05	10	1	1
27.00000	4.34648	14.000000	675	0.17002	2.36354e+03	1.000	1.00000	0.00000e+00	3.52332e+05	10	1	1
27.00000	4.34648	14.000000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	5.17123e+11	10	1	1
27.00000	4.34648	14.000000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	5.17123e+11	10	1	1
27.00000	4.34648	14.000000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	5.17123e+11	10	1	1
27.00000	4.34648	14.000000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	5.17123e+11	10	1	1
27.00000	4.34648	14.000000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	5.17123e+11	10	1	1
27.00000	4.34648	14.000000	950	0.00722	7.33145e-02	0.220	0.00707	7.75054e+03	5.74180e+08	0	0	0
27.00000	4.34648	14.000000	950	0.00722	9.82388e-01	0.220	0.00707	9.42365e+04	5.74180e+08	0	0	0
27.00000	4.34648	14.000000	950	0.00722	1.31636e+01	0.220	0.00707	8.80737e+05	5.74180e+08	0	0	0
27.00000	4.34648	14.000000	950	0.00722	1.76388e+02	0.220	0.00707	4.27139e+06	5.74180e+08	0	0	0
27.00000	4.34648	14.000000	950	0.00722	2.36354e+03	0.220	0.00707	2.60299e+07	5.74180e+08	0	0	0
27.00000	4.34648	14.000000	950	0.01031	7.33145e-02	0.300	0.01442	4.61267e+02	2.10348e+08	0	0	0
27.00000	4.34648	14.000000	950	0.01031	9.82388e-01	0.300	0.01442	5.45738e+03	2.10348e+08	1	0	0
27.00000	4.34648	14.000000	950	0.01031	1.31636e+01	0.300	0.01442	5.03411e+04	2.10348e+08	0	0	0
27.00000	4.34648	14.000000	950	0.01031	1.76388e+02	0.300	0.01442	5.11072e+05	2.10348e+08	0	0	0
27.00000	4.34648	14.000000	950	0.01031	2.36354e+03	0.300	0.01442	7.00841e+06	2.10348e+08	0	0	0
27.00000	4.34648	14.000000	950	0.02597	7.33145e-02	0.550	0.09151	0.00000e+00	2.00783e+07	10	1	1
27.00000	4.34648	14.000000	950	0.02597	9.82388e-01	0.550	0.09151	0.00000e+00	2.00783e+07	10	1	1
27.00000	4.34648	14.000000	950	0.02597	1.31636e+01	0.550	0.09151	2.85745e+01	2.00783e+07	0	0	0
27.00000	4.34648	14.000000	950	0.02597	1.76388e+02	0.550	0.09151	1.35538e+03	2.00783e+07	0	0	0
27.00000	4.34648	14.000000	950	0.02597	2.36354e+03	0.550	0.09151	0.00000e+00	2.00783e+07	10	1	1
27.00000	4.34648	14.000000	950	0.08584	7.33145e-02	1.000	1.00000	0.00000e+00	1.46492e+06	10	1	1
27.00000	4.34648	14.000000	950	0.08584	9.82388e-01	1.000	1.00000	0.00000e+00	1.46492e+06	10	1	1
27.00000	4.34648	14.000000	950	0.08584	1.31636e+01	1.000	1.00000	0.00000e+00	1.46492e+06	10	1	1
27.00000	4.34648	14.000000	950	0.08584	1.76388e+02	1.000	1.00000	0.00000e+00	1.46492e+06	10	1	1
27.00000	4.34648	14.000000	950	0.08584	2.36354e+03	1.000	1.00000	0.00000e+00	1.46492e+06	10	1	1
27.00000	4.34648	14.000000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	7.97718e+08	10	1	1
27.00000	4.34648	14.000000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	7.97718e+08	10	1	1
27.00000	4.34648	14.000000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	7.97718e+08	10	1	1
27.00000	4.34648	14.000000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	7.97718e+08	10	1	1
27.00000	4.34648	14.000000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	7.97718e+08	10	1	1
27.00000	4.34648	14.000000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	1.63978e+10	10	1	1
27.00000	4.34648	14.000000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	1.63978e+10	10	1	1
27.00000	4.34648	14.000000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	1.63978e+10	10	1	1
27.00000	4.34648	14.000000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	1.63978e+10	10	1	1
27.00000	4.34648	14.000000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	1.63978e+10	10	1	1
27.00000	4.34648	14.000000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	1.69128e+09	10	1	1
27.00000	4.34648	14.000000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	1.69128e+09	10	1	1
27.00000	4.34648	14.000000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	1.69128e+09	10	1	1
27.00000	4.34648	14.000000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	1.69128e+09	10	1	1
27.00000	4.34648	14.000000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	1.69128e+09	10	1	1
27.00000	4.34648	14.000000	1225	0.01562	7.33145e-02	0.550	0.09151	2.77270e+01	7.43665e+07	0	0	0
27.00000	4.34648	14.000000	1225	0.01562	9.82388e-01	0.550	0.09151	3.39190e+02	7.43665e+07	0	0	0
27.00000	4.34648	14.000000	1225	0.01562	1.31636e+01	0.550	0.09151	4.90023e+03	7.43665e+07	0	0	0
27.00000	4.34648	14.000000	1225	0.01562	1.76388e+02	0.550	0.09151	9.12283e+04	7.43665e+07	0	0	0
27.00000	4.34648	14.000000	1225	0.01562	2.36354e+03	0.550	0.09151	1.84531e+06	7.43665e+07	0	0	0
27.00000	4.34648	14.000000	1225	0.05162	7.33145e-02	1.000	1.00000	0.00000e+00	4.39937e+06	10	1	1
27.00000	4.34648	14.000000	1225	0.05162	9.82388e-01	1.000	1.00000	0.00000e+00	4.39937e+06	10	1	1
27.00000	4.34648	14.000000	1225	0.05162	1.31636e+01	1.000	1.00000	0.00000e+00	4.39937e+06	10	1	1
27.00000	4.34648	14.000000	1225	0.05162	1.76388e+02	1.000	1.00000	0.00000e+00	4.39937e+06	10	1	1
27.00000	4.34648	14.000000	1225	0.05162	2.36354e+03	1.000	1.00000	0.00000e+00	4.39937e+06	10	1	1
27.00000	4.34648	14.000000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	2.80341e+08	10	1	1
27.00000	4.34648	14.000000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	2.80341e+08	10	1	1
27.00000	4.34648	14.000000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	2.80341e+08	10	1	1
27.00000	4.34648	14.000000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	2.80341e+08	10	1	1
27.00000	4.34648	14.000000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	2.80341e+08	10	1	1
27.00000	4.34648	14.000000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	7.71024e+09	10	1	1
27.00000	4.34648	14.000000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	7.71024e+09	10	1	1
27.00000	4.34648	14.000000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	7.71024e+09	10	1	1
27.00000	4.34648	14.000000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	7.71024e+09	10	1	1
27.00000	4.34648	14.000000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	7.71024e+09	10	1	1
27.00000	4.34648	14.000000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	2.54433e+15	10	1	1
27.00000	4.34648	14.000000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	2.54433e+15	10	1	1
27.00000	4.34648	14.000000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	2.54433e+15	10	1	1
27.00000	4.34648	14.000000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	2.54433e+15	10	1	1
27.00000	4.34648	14.000000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	2.54433e+15	10	1	1
27.00000	4.34648	14.000000	1500	0.01041	7.33145e-02	0.550	0.09151	4.25191e+03	2.70117e+08	0	0	0
27.00000	4.34648	14.000000	1500	0.01041	9.82388e-01	0.550	0.09151	5.03905e+04	2.70117e+08	0	0	0
27.00000	4.34648	14.000000	1500	0.01041	1.31636e+01	0.550	0.09151	4.31019e+05	2.70117e+08	0	0	0
27.00000	4.34648	14.000000	1500	0.01041	1.76388e+02	0.550	0.09151	2.36361e+06	2.70117e+08	0	0	0
27.00000	4.34648	14.000000	1500	0.01041	2.36354e+03	0.550	0.09151	1.91169e+07	2.70117e+08	0	0	0
27.00000	4.34648	14.000000	1500	0.03443	7.33145e-02	1.000	1.00000	0.00000e+00	1.10705e+07	10	1	1
27.00000	4.34648	14.000000	1500	0.03443	9.82388e-01	1.000	1.00000	0.00000e+00	1.10705e+07	10	1	1
27.00000	4.34648	14.000000	1500	0.03443	1.31636e+01	1.000	1.00000	1.20859e+01	1.10705e+07	0	0	0
27.00000	4.34648	14.000000	1500	0.03443	1.76388e+02	1.000	1.00000	0.00000e+00	1.10705e+07	10	1	1
27.00000	4.34648	14.000000	1500	0.03443	2.36354e+03	1.000	1.00000	0.00000e+00	1.10705e+07	10	1	1
27.00000	2.96921	30.000000	400	0.01644	7.33145e-02	0.100	0.00115	0.00000e+00	1.76161e+06	10	1	1
27.00000	2.96921	30.000000	400	0.01644	9.82388e-01	0.100	0.00115	0.00000e+00	1.76161e+06	10	1	1
27.00000	2.96921	30.000000	400	0.01644	1.31636e+01	0.100	0.00115	0.00000e+00	1.76161e+06	10	1	1
27.00000	2.96921	30.000000	400	0.01644	1.76388e+02	0.100	0.00115	0.00000e+00	1.76161e+06	10	1	1
27.00000	2.96921	30.000000	400	0.01644	2.36354e+03	0.100	0.00115	0.00000e+00	1.76161e+06	10	1	1
27.00000	2.96921	30.000000	400	0.04070	7.33145e-02	0.220	0.00707	0.00000e+00	1.27538e+06	10	1	1
27.00000	2.96921	30.000000	400	0.04070	9.82388e-01	0.220	0.00707	0.00000e+00	1.27538e+06	10	1	1
27.00000	2.96921	30.000000	400	0.04070	1.31636e+01	0.220	0.00707	0.00000e+00	1.27538e+06	10	1	1
27.00000	2.96921	30.000000	400	0.04070	1.76388e+02	0.220	0.00707	0.00000e+00	1.27538e+06	10	1	1
27.00000	2.96921	30.000000	400	0.04070	2.36354e+03	0.220	0.00707	0.00000e+00	1.27538e+06	10	1	1
27.00000	2.96921	30.000000	400	0.05815	7.33145e-02	0.300	0.01442	0.00000e+00	6.68939e+05	10	1	1
27.00000	2.96921	30.000000	400	0.05815	9.82388e-01	0.300	0.01442	0.00000e+00	6.68939e+05	10	1	1
27.00000	2.96921	30.000000	400	0.05815	1.31636e+01	0.300	0.01442	0.00000e+00	6.68939e+05	10	1	1
27.00000	2.96921	30.000000	400	0.05815	1.76388e+02	0.300	0.01442	0.00000e+00	6.68939e+05	10	1	1
27.00000	2.96921	30.000000	400	0.05815	2.36354e+03	0.300	0.01442	0.00000e+00	6.68939e+05	10	1	1
27.00000	2.96921	30.000000	400	0.14646	7.33145e-02	0.550	0.09151	0.00000e+00	1.01361e+05	10	1	1
27.00000	2.96921	30.000000	400	0.14646	9.82388e-01	0.550	0.09151	0.00000e+00	1.01361e+05	10	1	1
27.00000	2.96921	30.000000	400	0.14646	1.31636e+01	0.550	0.09151	0.00000e+00	1.01361e+05	10	1	1
27.00000	2.96921	30.000000	400	0.14646	1.76388e+02	0.550	0.09151	0.00000e+00	1.01361e+05	10	1	1
27.00000	2.96921	30.000000	400	0.14646	2.36354e+03	0.550	0.09151	0.00000e+00	1.01361e+05	10	1	1
27.00000	2.96921	30.000000	400	0.48417	7.33145e-02	1.000	1.00000	0.00000e+00	9.06542e+03	10	1	1
27.00000	2.96921	30.000000	400	0.48417	9.82388e-01	1.000	1.00000	0.00000e+00	9.06542e+03	10	1	1
27.00000	2.96921	30.000000	400	0.48417	1.31636e+01	1.000	1.00000	0.00000e+00	9.06542e+03	10	1	1
27.00000	2.96921	30.000000	400	0.48417	1.76388e+02	1.000	1.00000	0.00000e+00	9.06542e+03	10	1	1
27.00000	2.96921	30.000000	400	0.48417	2.36354e+03	1.000	1.00000	0.00000e+00	9.06542e+03	10	1	1
27.00000	2.96921	30.000000	675	0.00577	7.33145e-02	0.100	0.00115	0.00000e+00	2.29954e+07	10	1	1
27.00000	2.96921	30.000000	675	0.00577	9.82388e-01	0.100	0.00115	0.00000e+00	2.29954e+07	10	1	1
27.00000	2.96921	30.000000	675	0.00577	1.31636e+01	0.100	0.00115	0.00000e+00	2.29954e+07	10	1	1
27.00000	2.96921	30.000000	675	0.00577	1.76388e+02	0.100	0.00115	0.00000e+00	2.29954e+07	10	1	1
27.00000	2.96921	30.000000	675	0.00577	2.36354e+03	0.100	0.00115	0.00000e+00	2.29954e+07	10	1	1
27.00000	2.96921	30.000000	675	0.01429	7.33145e-02	0.220	0.00707	0.00000e+00	1.27418e+07	10	1	1
27.00000	2.96921	30.000000	675	0.01429	9.82388e-01	0.220	0.00707	0.00000e+00	1.27418e+07	10	1	1
27.00000	2.96921	30.000000	675	0.01429	1.31636e+01	0.220	0.00707	0.00000e+00	1.27418e+07	10	1	1
27.00000	2.96921	30.000000	675	0.01429	1.76388e+02	0.220	0.00707	0.00000e+00	1.27418e+07	10	1	1
27.00000	2.96921	30.000000	675	0.01429	2.36354e+03	0.220	0.00707	0.00000e+00	1.27418e+07	10	1	1
27.00000	2.96921	30.000000	675	0.02042	7.33145e-02	0.300	0.01442	0.00000e+00	6.33545e+06	10	1	1
27.00000	2.96921	30.000000	675	0.02042	9.82388e-01	0.300	0.01442	0.00000e+00	6.33545e+06	10	1	1
27.00000	2.96921	30.000000	675	0.02042	1.31636e+01	0.300	0.01442	0.00000e+00	6.33545e+06	10	1	1
27.00000	2.96921	30.000000	675	0.02042	1.76388e+02	0.300	0.01442	0.00000e+00	6.33545e+06	10	1	1
27.00000	2.96921	30.000000	675	0.02042	2.36354e+03	0.300	0.01442	0.00000e+00	6.33545e+06	10	1	1
27.00000	2.96921	30.000000	675	0.05143	7.33145e-02	0.550	0.09151	0.00000e+00	8.81589e+05	10	1	1
27.00000	2.96921	30.000000	675	0.05143	9.82388e-01	0.550	0.09151	0.00000e+00	8.81589e+05	10	1	1
27.00000	2.96921	30.000000	675	0.05143	1.31636e+01	0.550	0.09151	0.00000e+00	8.81589e+05	10	1	1
27.00000	2.96921	30.000000	675	0.05143	1.76388e+02	0.550	0.09151	0.00000e+00	8.81589e+05	10	1	1
27.00000	2.96921	30.000000	675	0.05143	2.36354e+03	0.550	0.09151	0.00000e+00	8.81589e+05	10	1	1
27.00000	2.96921	30.000000	675	0.17002	7.33145e-02	1.000	1.00000	0.00000e+00	7.53558e+04	10	1	1
27.00000	2.96921	30.000000	675	0.17002	9.82388e-01	1.000	1.00000	0.00000e+00	7.53558e+04	10	1	1
27.00000	2.96921	30.000000	675	0.17002	1.31636e+01	1.000	1.00000	0.00000e+00	7.53558e+04	10	1	1
27.00000	2.96921	30.000000	675	0.17002	1.76388e+02	1.000	1.00000	0.00000e+00	7.53558e+04	10	1	1
27.00000	2.96921	30.000000	675	0.17002	2.36354e+03	1.000	1.00000	0.00000e+00	7.53558e+04	10	1	1
27.00000	2.96921	30.000000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	3.20277e+08	10	1	1
27.00000	2.96921	30.000000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	3.20277e+08	10	1	1
27.00000	2.96921	30.000000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	3.20277e+08	10	1	1
27.00000	2.96921	30.000000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	3.20277e+08	10	1	1
27.00000	2.96921	30.000000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	3.20277e+08	10	1	1
27.00000	2.96921	30.000000	950	0.00722	7.33145e-02	0.220	0.00707	0.00000e+00	7.46450e+07	10	1	1
27.00000	2.96921	30.000000	950	0.00722	9.82388e-01	0.220	0.00707	0.00000e+00	7.46450e+07	10	1	1
27.00000	2.96921	30.000000	950	0.00722	1.31636e+01	0.220	0.00707	0.00000e+00	7.46450e+07	10	1	1
27.00000	2.96921	30.000000	950	0.00722	1.76388e+02	0.220	0.00707	0.00000e+00	7.46450e+07	10	1	1
27.00000	2.96921	30.000000	950	0.00722	2.36354e+03	0.220	0.00707	0.00000e+00	7.46450e+07	10	1	1
27.00000	2.96921	30.000000	950	0.01031	7.33145e-02	0.300	0.01442	0.00000e+00	3.29226e+07	10	1	1
27.00000	2.96921	30.000000	950	0.01031	9.82388e-01	0.300	0.01442	0.00000e+00	3.29226e+07	10	1	1
27.00000	2.96921	30.000000	950	0.01031	1.31636e+01	0.300	0.01442	0.00000e+00	3.29226e+07	10	1	1
27.00000	2.96921	30.000000	950	0.01031	1.76388e+02	0.300	0.01442	0.00000e+00	3.29226e+07	10	1	1
27.00000	2.96921	30.000000	950	0.01031	2.36354e+03	0.300	0.01442	0.00000e+00	3.29226e+07	10	1	1
27.00000	2.96921	30.000000	950	0.02597	7.33145e-02	0.550	0.09151	0.00000e+00	3.88114e+06	10	1	1
27.00000	2.96921	30.000000	950	0.02597	9.82388e-01	0.550	0.09151	0.00000e+00	3.88114e+06	10	1	1
27.00000	2.96921	30.000000	950	0.02597	1.31636e+01	0.550	0.09151	0.00000e+00	3.88114e+06	10	1	1
27.00000	2.96921	30.000000	950	0.02597	1.76388e+02	0.550	0.09151	0.00000e+00	3.88114e+06	10	1	1
27.00000	2.96921	30.000000	950	0.02597	2.36354e+03	0.550	0.09151	0.00000e+00	3.88114e+06	10	1	1
27.00000	2.96921	30.000000	950	0.08584	7.33145e-02	1.000	1.00000	0.00000e+00	3.07295e+05	10	1	1
27.00000	2.96921	30.000000	950	0.08584	9.82388e-01	1.000	1.00000	0.00000e+00	3.07295e+05	10	1	1
27.00000	2.96921	30.000000	950	0.08584	1.31636e+01	1.000	1.00000	0.00000e+00	3.07295e+05	10	1	1
27.00000	2.96921	30.000000	950	0.08584	1.76388e+02	1.000	1.00000	0.00000e+00	3.07295e+05	10	1	1
27.00000	2.96921	30.000000	950	0.08584	2.36354e+03	1.000	1.00000	0.00000e+00	3.07295e+05	10	1	1
27.00000	2.96921	30.000000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	5.96596e+09	10	1	1
27.00000	2.96921	30.000000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	5.96596e+09	10	1	1
27.00000	2.96921	30.000000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	5.96596e+09	10	1	1
27.00000	2.96921	30.000000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	5.96596e+09	10	1	1
27.00000	2.96921	30.000000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	5.96596e+09	10	1	1
27.00000	2.96921	30.000000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	4.60257e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	4.60257e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	4.60257e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	4.60257e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	4.60257e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	1.49856e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	1.49856e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	1.49856e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	1.49856e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	1.49856e+08	10	1	1
27.00000	2.96921	30.000000	1225	0.01562	7.33145e-02	0.550	0.09151	0.00000e+00	1.27709e+07	10	1	1
27.00000	2.96921	30.000000	1225	0.01562	9.82388e-01	0.550	0.09151	0.00000e+00	1.27709e+07	10	1	1
27.00000	2.96921	30.000000	1225	0.01562	1.31636e+01	0.550	0.09151	0.00000e+00	1.27709e+07	10	1	1
27.00000	2.96921	30.000000	1225	0.01562	1.76388e+02	0.550	0.09151	0.00000e+00	1.27709e+07	10	1	1
27.00000	2.96921	30.000000	1225	0.01562	2.36354e+03	0.550	0.09151	0.00000e+00	1.27709e+07	10	1	1
27.00000	2.96921	30.000000	1225	0.05162	7.33145e-02	1.000	1.00000	0.00000e+00	8.96663e+05	10	1	1
27.00000	2.96921	30.000000	1225	0.05162	9.82388e-01	1.000	1.00000	0.00000e+00	8.96663e+05	10	1	1
27.00000	2.96921	30.000000	1225	0.05162	1.31636e+01	1.000	1.00000	0.00000e+00	8.96663e+05	10	1	1
27.00000	2.96921	30.000000	1225	0.05162	1.76388e+02	1.000	1.00000	0.00000e+00	8.96663e+05	10	1	1
27.00000	2.96921	30.000000	1225	0.05162	2.36354e+03	1.000	1.00000	0.00000e+00	8.96663e+05	10	1	1
27.00000	2.96921	30.000000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	3.42241e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	3.42241e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	3.42241e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	3.42241e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	3.42241e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	1.09715e+10	10	1	1
27.00000	2.96921	30.000000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	1.09715e+10	10	1	1
27.00000	2.96921	30.000000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	1.09715e+10	10	1	1
27.00000	2.96921	30.000000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	1.09715e+10	10	1	1
27.00000	2.96921	30.000000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	1.09715e+10	10	1	1
27.00000	2.96921	30.000000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	9.09166e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	9.09166e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	9.09166e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	9.09166e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	9.09166e+08	10	1	1
27.00000	2.96921	30.000000	1500	0.01041	7.33145e-02	0.550	0.09151	0.00000e+00	3.71454e+07	10	1	1
27.00000	2.96921	30.000000	1500	0.01041	9.82388e-01	0.550	0.09151	0.00000e+00	3.71454e+07	10	1	1
27.00000	2.96921	30.000000	1500	0.01041	1.31636e+01	0.550	0.09151	0.00000e+00	3.71454e+07	10	1	1
27.00000	2.96921	30.000000	1500	0.01041	1.76388e+02	0.550	0.09151	0.00000e+00	3.71454e+07	10	1	1
27.00000	2.96921	30.000000	1500	0.01041	2.36354e+03	0.550	0.09151	0.00000e+00	3.71454e+07	10	1	1
27.00000	2.96921	30.000000	1500	0.03443	7.33145e-02	1.000	1.00000	0.00000e+00	2.16520e+06	10	1	1
27.00000	2.96921	30.000000	1500	0.03443	9.82388e-01	1.000	1.00000	0.00000e+00	2.16520e+06	10	1	1
27.00000	2.96921	30.000000	1500	0.03443	1.31636e+01	1.000	1.00000	0.00000e+00	2.16520e+06	10	1	1
27.00000	2.96921	30.000000	1500	0.03443	1.76388e+02	1.000	1.00000	0.00000e+00	2.16520e+06	10	1	1
27.00000	2.96921	30.000000	1500	0.03443	2.36354e+03	1.000	1.00000	0.00000e+00	2.16520e+06	10	1	1
30.00000	7.55400	5.150000	400	0.01644	7.33145e-02	0.100	0.00115	0.00000e+00	8.56712e+07	10	1	1
30.00000	7.55400	5.150000	400	0.01644	9.82388e-01	0.100	0.00115	0.00000e+00	8.56712e+07	10	1	1
30.00000	7.55400	5.150000	400	0.01644	1.31636e+01	0.100	0.00115	0.00000e+00	8.56712e+07	10	1	1
30.00000	7.55400	5.150000	400	0.01644	1.76388e+02	0.100	0.00115	0.00000e+00	8.56712e+07	10	1	1
